Female	Female_direct	name	type	Male	Male_direct	feature	tissue
0.74282022	up	Sem1	Bartolomei_BPA10mg	0.621799745	up	DEG	Blood_adult
-0.949680249	down	Sema3g	Bartolomei_BPA10mg	-1.237525549	down	DEG	Blood_adult
-1.111192919	down	Serpinb6b	Bartolomei_BPA10mg	0.622872302	up	DEG	Blood_adult
-0.687495718	down	Serpinb9b	Bartolomei_BPA10mg	1.132725307	up	DEG	Blood_adult
-0.862960992	down	Sez6l2	Bartolomei_BPA10mg	-0.879515767	down	DEG	Blood_adult
-2.815738333	down	Shroom4	Bartolomei_BPA10mg	-1.148953314	down	DEG	Blood_adult
0.752190459	up	Shtn1	Bartolomei_BPA10mg	0.962229045	up	DEG	Blood_adult
0.801737024	up	Siva1	Bartolomei_BPA10mg	0.688972883	up	DEG	Blood_adult
-0.846334408	down	Slc12a2	Bartolomei_BPA10mg	0.788940414	up	DEG	Blood_adult
-2.417619834	down	Slc14a2	Bartolomei_BPA10mg	-1.307953508	down	DEG	Blood_adult
-3.259104415	down	Slc16a12	Bartolomei_BPA10mg	-0.672802204	down	DEG	Blood_adult
-1.612538601	down	Slc22a23	Bartolomei_BPA10mg	-1.027329757	down	DEG	Blood_adult
-1.398722536	down	Slc24a5	Bartolomei_BPA10mg	-1.23930354	down	DEG	Blood_adult
-1.476205583	down	Slfn14	Bartolomei_BPA10mg	-0.706461421	down	DEG	Blood_adult
0.653396295	up	Smim11	Bartolomei_BPA10mg	0.76374948	up	DEG	Blood_adult
0.911312874	up	Snrnp27	Bartolomei_BPA10mg	0.840758386	up	DEG	Blood_adult
0.853902152	up	Snrpd1	Bartolomei_BPA10mg	0.594041272	up	DEG	Blood_adult
0.956099402	up	Snrpe	Bartolomei_BPA10mg	0.626508987	up	DEG	Blood_adult
0.91392608	up	Snrpf	Bartolomei_BPA10mg	0.627244248	up	DEG	Blood_adult
-0.605066226	down	Snx29	Bartolomei_BPA10mg	-0.678456142	down	DEG	Blood_adult
0.615789291	up	Spr	Bartolomei_BPA10mg	0.698466929	up	DEG	Blood_adult
1.143608967	up	Srek1	Bartolomei_BPA10mg	0.701019652	up	DEG	Blood_adult
0.967219899	up	Srek1ip1	Bartolomei_BPA10mg	0.998704922	up	DEG	Blood_adult
0.728245695	up	Srp19	Bartolomei_BPA10mg	0.775806949	up	DEG	Blood_adult
-1.228113744	down	Stradb	Bartolomei_BPA10mg	-0.613478845	down	DEG	Blood_adult
0.76403891	up	Sub1	Bartolomei_BPA10mg	0.670540496	up	DEG	Blood_adult
0.656170588	up	Taf1d	Bartolomei_BPA10mg	0.845429397	up	DEG	Blood_adult
0.852295985	up	Tcf4	Bartolomei_BPA10mg	0.586650043	up	DEG	Blood_adult
1.078322921	up	Tent5a	Bartolomei_BPA10mg	0.708154168	up	DEG	Blood_adult
0.634332206	up	Thoc2	Bartolomei_BPA10mg	0.801457779	up	DEG	Blood_adult
-1.991424279	down	Timp3	Bartolomei_BPA10mg	-1.520146683	down	DEG	Blood_adult
-2.895041246	down	Tm4sf19	Bartolomei_BPA10mg	-1.470271346	down	DEG	Blood_adult
0.981398615	up	Tmed3	Bartolomei_BPA10mg	0.761886336	up	DEG	Blood_adult
-1.34060362	down	Tmem140	Bartolomei_BPA10mg	-1.089097832	down	DEG	Blood_adult
1.726890629	up	Tmem141	Bartolomei_BPA10mg	1.09107677	up	DEG	Blood_adult
0.818514923	up	Tmem220	Bartolomei_BPA10mg	1.013279469	up	DEG	Blood_adult
-0.876507428	down	Tmem245	Bartolomei_BPA10mg	-0.590234304	down	DEG	Blood_adult
1.177107399	up	Tmem37	Bartolomei_BPA10mg	0.739815117	up	DEG	Blood_adult
-1.06322623	down	Tns3	Bartolomei_BPA10mg	-0.600958388	down	DEG	Blood_adult
0.983001004	up	Tomm7	Bartolomei_BPA10mg	0.631720368	up	DEG	Blood_adult
-0.98792885	down	Trbv13-2	Bartolomei_BPA10mg	-0.782985651	down	DEG	Blood_adult
2.318966807	up	Trf	Bartolomei_BPA10mg	0.872419428	up	DEG	Blood_adult
-2.152230866	down	Trim9	Bartolomei_BPA10mg	-0.811329151	down	DEG	Blood_adult
0.624450138	up	Trmt112	Bartolomei_BPA10mg	0.683249584	up	DEG	Blood_adult
-3.079405439	down	Trpc1	Bartolomei_BPA10mg	-0.882791697	down	DEG	Blood_adult
-3.211736698	down	Tspan18	Bartolomei_BPA10mg	-0.785679162	down	DEG	Blood_adult
-2.031596453	down	Ttc16	Bartolomei_BPA10mg	-0.915412926	down	DEG	Blood_adult
0.726720025	up	Txn1	Bartolomei_BPA10mg	0.594527491	up	DEG	Blood_adult
-0.799417576	down	Ube2v1	Bartolomei_BPA10mg	-0.908403012	down	DEG	Blood_adult
1.045399755	up	Upb1	Bartolomei_BPA10mg	0.84268207	up	DEG	Blood_adult
0.699776136	up	Upf3b	Bartolomei_BPA10mg	0.804281553	up	DEG	Blood_adult
0.99862931	up	Uqcc2	Bartolomei_BPA10mg	0.614003614	up	DEG	Blood_adult
0.774859349	up	Uqcc3	Bartolomei_BPA10mg	0.630957817	up	DEG	Blood_adult
0.693899709	up	Uqcrb	Bartolomei_BPA10mg	0.930447737	up	DEG	Blood_adult
-1.010427089	down	Usp33	Bartolomei_BPA10mg	-0.689992321	down	DEG	Blood_adult
-1.482828769	down	Usp54	Bartolomei_BPA10mg	-0.696336774	down	DEG	Blood_adult
-2.265565759	down	Vcl	Bartolomei_BPA10mg	-1.133687476	down	DEG	Blood_adult
0.912270575	up	Wdr25	Bartolomei_BPA10mg	0.670567066	up	DEG	Blood_adult
0.867439928	up	Wdr89	Bartolomei_BPA10mg	1.01387812	up	DEG	Blood_adult
0.678638647	up	Zcrb1	Bartolomei_BPA10mg	0.850792155	up	DEG	Blood_adult
-0.792146158	down	Zfp507	Bartolomei_BPA10mg	-0.614520493	down	DEG	Blood_adult
0.791804303	up	Zfp524	Bartolomei_BPA10mg	0.611210423	up	DEG	Blood_adult
-1.028941576	down	Zfp677	Bartolomei_BPA10mg	0.736984373	up	DEG	Blood_adult
-1.798180299	down	Zfp683	Bartolomei_BPA10mg	-1.685224591	down	DEG	Blood_adult
0.881475817	up	Zfp991	Bartolomei_BPA10mg	1.074150223	up	DEG	Blood_adult
-1.00627968	down	2510009E07Rik	Bartolomei_BPA10ug	0.77084182	up	DEG	Blood_adult
-0.956975277	down	4833413G10Rik	Bartolomei_BPA10ug	0.733314068	up	DEG	Blood_adult
-1.876659409	down	4930598N05Rik	Bartolomei_BPA10ug	0.853030103	up	DEG	Blood_adult
-2.234013222	down	9330182L06Rik	Bartolomei_BPA10ug	0.833154324	up	DEG	Blood_adult
-2.14664583	down	A730089K16Rik	Bartolomei_BPA10ug	1.405844229	up	DEG	Blood_adult
-1.822079579	down	A930009A15Rik	Bartolomei_BPA10ug	0.94941285	up	DEG	Blood_adult
-1.903093971	down	Adcy5	Bartolomei_BPA10ug	0.764906033	up	DEG	Blood_adult
-2.000750924	down	Angpt1	Bartolomei_BPA10ug	0.836220624	up	DEG	Blood_adult
-0.900304417	down	Ankrd28	Bartolomei_BPA10ug	0.632232818	up	DEG	Blood_adult
-1.318524077	down	Arhgap18	Bartolomei_BPA10ug	0.635781563	up	DEG	Blood_adult
-1.081208372	down	Arhgap6	Bartolomei_BPA10ug	0.61309986	up	DEG	Blood_adult
-0.732605426	down	B2m	Bartolomei_BPA10ug	0.656228045	up	DEG	Blood_adult
0.611692385	up	Bcap29	Bartolomei_BPA10ug	0.631482003	up	DEG	Blood_adult
-2.360446457	down	Bean1	Bartolomei_BPA10ug	0.732583947	up	DEG	Blood_adult
-1.660075872	down	Cald1	Bartolomei_BPA10ug	0.883968246	up	DEG	Blood_adult
-1.895295485	down	Cap2	Bartolomei_BPA10ug	0.875828806	up	DEG	Blood_adult
-1.55511355	down	Capn3	Bartolomei_BPA10ug	0.623168618	up	DEG	Blood_adult
-1.029749089	down	Card10	Bartolomei_BPA10ug	-0.5908371	down	DEG	Blood_adult
-2.252753786	down	Cavin2	Bartolomei_BPA10ug	0.954137478	up	DEG	Blood_adult
-1.457622699	down	Cd226	Bartolomei_BPA10ug	0.691035529	up	DEG	Blood_adult
-0.969015121	down	Cd59a	Bartolomei_BPA10ug	0.622340098	up	DEG	Blood_adult
-2.516819188	down	Clca3a1	Bartolomei_BPA10ug	1.116206823	up	DEG	Blood_adult
-0.980927818	down	Clic4	Bartolomei_BPA10ug	0.586706355	up	DEG	Blood_adult
-1.76967345	down	Cyp4x1	Bartolomei_BPA10ug	0.993588654	up	DEG	Blood_adult
-2.254732886	down	Dlg2	Bartolomei_BPA10ug	0.960439931	up	DEG	Blood_adult
-0.696683491	down	Dstn	Bartolomei_BPA10ug	0.778724112	up	DEG	Blood_adult
-0.761501473	down	Eif5a2	Bartolomei_BPA10ug	0.705474159	up	DEG	Blood_adult
-1.078505014	down	Elovl7	Bartolomei_BPA10ug	0.759947525	up	DEG	Blood_adult
-2.02017942	down	Fbxo2	Bartolomei_BPA10ug	0.728341845	up	DEG	Blood_adult
-1.625543049	down	Gad1	Bartolomei_BPA10ug	0.711122133	up	DEG	Blood_adult
-1.925644473	down	Gipc2	Bartolomei_BPA10ug	0.913645868	up	DEG	Blood_adult
-1.073752182	down	Gm10080	Bartolomei_BPA10ug	0.992364755	up	DEG	Blood_adult
-1.232111865	down	Gm12396	Bartolomei_BPA10ug	0.77028632	up	DEG	Blood_adult
-0.93999414	down	Gm13340	Bartolomei_BPA10ug	1.155672824	up	DEG	Blood_adult
-1.237517668	down	Gm28439	Bartolomei_BPA10ug	1.402792984	up	DEG	Blood_adult
1.075654893	up	Gm3227	Bartolomei_BPA10ug	-1.044488811	down	DEG	Blood_adult
-2.367233161	down	Gm33056	Bartolomei_BPA10ug	0.917504486	up	DEG	Blood_adult
-1.381243965	down	Gm45716	Bartolomei_BPA10ug	0.666229957	up	DEG	Blood_adult
-2.429929676	down	Gm6634	Bartolomei_BPA10ug	0.892446885	up	DEG	Blood_adult
-0.915826417	down	Gm7079	Bartolomei_BPA10ug	1.172441511	up	DEG	Blood_adult
-1.343669665	down	Gm7809	Bartolomei_BPA10ug	1.141336456	up	DEG	Blood_adult
-1.053674656	down	Gm8894	Bartolomei_BPA10ug	0.867358647	up	DEG	Blood_adult
-2.261672425	down	Gnaz	Bartolomei_BPA10ug	0.698856355	up	DEG	Blood_adult
-1.630831631	down	Gp1bb	Bartolomei_BPA10ug	0.802754868	up	DEG	Blood_adult
-2.586428957	down	Gp6	Bartolomei_BPA10ug	0.919634902	up	DEG	Blood_adult
-1.192899334	down	Gpm6b	Bartolomei_BPA10ug	0.790914935	up	DEG	Blood_adult
-1.581074011	down	Hacd1	Bartolomei_BPA10ug	0.81612225	up	DEG	Blood_adult
-1.295046368	down	Hacd4	Bartolomei_BPA10ug	0.845473809	up	DEG	Blood_adult
-1.763855137	down	Hist1h1c	Bartolomei_BPA10ug	0.812216125	up	DEG	Blood_adult
-2.028838267	down	Hist1h2ac	Bartolomei_BPA10ug	0.859541964	up	DEG	Blood_adult
-1.59331401	down	Hist1h3d	Bartolomei_BPA10ug	0.877211359	up	DEG	Blood_adult
-0.992219211	down	Hist3h2a	Bartolomei_BPA10ug	0.807589174	up	DEG	Blood_adult
-2.453995824	down	Hspd1-ps4	Bartolomei_BPA10ug	0.675835482	up	DEG	Blood_adult
-1.165027266	down	Igkv8-19	Bartolomei_BPA10ug	-0.647910505	down	DEG	Blood_adult
-1.166869507	down	Inafm2	Bartolomei_BPA10ug	0.659566011	up	DEG	Blood_adult
-1.359220662	down	Itga2	Bartolomei_BPA10ug	0.673065127	up	DEG	Blood_adult
-2.153400244	down	Itga2b	Bartolomei_BPA10ug	1.144687341	up	DEG	Blood_adult
-1.432495314	down	Itgb3	Bartolomei_BPA10ug	1.245048532	up	DEG	Blood_adult
-0.938102568	down	Kif2a	Bartolomei_BPA10ug	0.708185623	up	DEG	Blood_adult
-1.425613069	down	Layn	Bartolomei_BPA10ug	0.651282604	up	DEG	Blood_adult
-2.099100825	down	Lgalsl	Bartolomei_BPA10ug	1.111310373	up	DEG	Blood_adult
-2.02675299	down	Lhfp	Bartolomei_BPA10ug	0.698525056	up	DEG	Blood_adult
0.726028219	up	Lrrc58	Bartolomei_BPA10ug	0.730123783	up	DEG	Blood_adult
-1.124717733	down	Lsm12	Bartolomei_BPA10ug	0.588684283	up	DEG	Blood_adult
-2.874794687	down	Ly6g6f	Bartolomei_BPA10ug	0.750456276	up	DEG	Blood_adult
-1.209836613	down	Mapk6	Bartolomei_BPA10ug	0.628503672	up	DEG	Blood_adult
-1.625591737	down	Mctp1	Bartolomei_BPA10ug	0.706946686	up	DEG	Blood_adult
-2.09446455	down	Mfap3l	Bartolomei_BPA10ug	0.846094194	up	DEG	Blood_adult
-2.215625795	down	Mfsd2b	Bartolomei_BPA10ug	0.702700077	up	DEG	Blood_adult
-2.143478909	down	Mir8116	Bartolomei_BPA10ug	1.146622667	up	DEG	Blood_adult
-1.821178121	down	Mmd	Bartolomei_BPA10ug	0.761890583	up	DEG	Blood_adult
-2.547217487	down	Mmrn1	Bartolomei_BPA10ug	1.038574005	up	DEG	Blood_adult
-1.196387853	down	mt-Rnr1	Bartolomei_BPA10ug	0.748702836	up	DEG	Blood_adult
-1.032517015	down	Mthfd2l	Bartolomei_BPA10ug	0.67199147	up	DEG	Blood_adult
-2.490805474	down	Muc13	Bartolomei_BPA10ug	0.818276092	up	DEG	Blood_adult
-0.874045042	down	Mxra7	Bartolomei_BPA10ug	1.070609916	up	DEG	Blood_adult
-0.800167967	down	Mycbp	Bartolomei_BPA10ug	0.65185484	up	DEG	Blood_adult
-2.658450878	down	Myl9	Bartolomei_BPA10ug	0.964049809	up	DEG	Blood_adult
-2.442185361	down	Mylk	Bartolomei_BPA10ug	0.899779768	up	DEG	Blood_adult
-1.522067437	down	Myom1	Bartolomei_BPA10ug	0.839986986	up	DEG	Blood_adult
-1.559654558	down	n-R5-8s1	Bartolomei_BPA10ug	-3.074771479	down	DEG	Blood_adult
-1.698752839	down	Nckap1	Bartolomei_BPA10ug	0.789401788	up	DEG	Blood_adult
-2.854383966	down	Nlrp6	Bartolomei_BPA10ug	0.828976255	up	DEG	Blood_adult
-1.389151732	down	Nol4l	Bartolomei_BPA10ug	0.594024586	up	DEG	Blood_adult
-1.078109165	down	Nptn	Bartolomei_BPA10ug	0.643089758	up	DEG	Blood_adult
-1.193963335	down	Ophn1	Bartolomei_BPA10ug	0.740448222	up	DEG	Blood_adult
-1.828653427	down	P2rx1	Bartolomei_BPA10ug	0.640524543	up	DEG	Blood_adult
-1.327362061	down	P2ry1	Bartolomei_BPA10ug	0.77943874	up	DEG	Blood_adult
-2.229267336	down	P2ry12	Bartolomei_BPA10ug	0.742529226	up	DEG	Blood_adult
-2.663158092	down	Pcp4l1	Bartolomei_BPA10ug	0.68705276	up	DEG	Blood_adult
-2.327165788	down	Pde3a	Bartolomei_BPA10ug	1.105209848	up	DEG	Blood_adult
-2.145506452	down	Pde5a	Bartolomei_BPA10ug	1.025579171	up	DEG	Blood_adult
-1.625247014	down	Pdgfa	Bartolomei_BPA10ug	0.825178618	up	DEG	Blood_adult
-1.14131623	down	Pgm2l1	Bartolomei_BPA10ug	0.863872701	up	DEG	Blood_adult
-1.089773143	down	Pla2g4a	Bartolomei_BPA10ug	0.604910458	up	DEG	Blood_adult
-0.847581386	down	Plek	Bartolomei_BPA10ug	1.320519743	up	DEG	Blood_adult
-2.566016591	down	Pls1	Bartolomei_BPA10ug	0.774320793	up	DEG	Blood_adult
-1.932871945	down	Plvap	Bartolomei_BPA10ug	0.639046106	up	DEG	Blood_adult
-1.726126607	down	Plxna4	Bartolomei_BPA10ug	0.712444347	up	DEG	Blood_adult
-0.918739739	down	Prkar2b	Bartolomei_BPA10ug	0.841992965	up	DEG	Blood_adult
-1.311597562	down	Ptger3	Bartolomei_BPA10ug	0.846917094	up	DEG	Blood_adult
-2.319866214	down	Ptprn	Bartolomei_BPA10ug	0.746647656	up	DEG	Blood_adult
-1.776126941	down	Rab13	Bartolomei_BPA10ug	0.706439497	up	DEG	Blood_adult
-2.221933632	down	Rab27b	Bartolomei_BPA10ug	0.791684494	up	DEG	Blood_adult
-1.673291184	down	Rgs18	Bartolomei_BPA10ug	0.774390384	up	DEG	Blood_adult
-2.112895393	down	Rhoj	Bartolomei_BPA10ug	0.773127756	up	DEG	Blood_adult
-0.654331995	down	Rnf128	Bartolomei_BPA10ug	1.015845481	up	DEG	Blood_adult
-1.632090619	down	Rnf165	Bartolomei_BPA10ug	0.788964529	up	DEG	Blood_adult
-1.008722845	down	Scamp1	Bartolomei_BPA10ug	0.667783731	up	DEG	Blood_adult
-1.134322127	down	Serpine2	Bartolomei_BPA10ug	0.66417355	up	DEG	Blood_adult
-1.524657894	down	Sh3bgrl2	Bartolomei_BPA10ug	0.722885203	up	DEG	Blood_adult
0.625198996	up	Siglecg	Bartolomei_BPA10ug	-0.669000944	down	DEG	Blood_adult
-1.981571092	down	Slc16a12	Bartolomei_BPA10ug	0.677557219	up	DEG	Blood_adult
-1.874580339	down	Slc22a3	Bartolomei_BPA10ug	0.646546123	up	DEG	Blood_adult
-1.494699546	down	Slc2a3	Bartolomei_BPA10ug	0.660856812	up	DEG	Blood_adult
-1.504623554	down	Sord	Bartolomei_BPA10ug	0.882234142	up	DEG	Blood_adult
-1.509497712	down	Ssx2ip	Bartolomei_BPA10ug	0.612959179	up	DEG	Blood_adult
-0.790958177	down	Stau2	Bartolomei_BPA10ug	0.674466203	up	DEG	Blood_adult
-1.697311454	down	Stx11	Bartolomei_BPA10ug	0.604856035	up	DEG	Blood_adult
-2.081695374	down	Syt13	Bartolomei_BPA10ug	0.886518748	up	DEG	Blood_adult
-1.703959225	down	Tal1	Bartolomei_BPA10ug	0.674665811	up	DEG	Blood_adult
-1.416826673	down	Tmc1	Bartolomei_BPA10ug	0.893346244	up	DEG	Blood_adult
-1.298597518	down	Tmem14a	Bartolomei_BPA10ug	0.620579516	up	DEG	Blood_adult
-1.120031719	down	Tmsb4x	Bartolomei_BPA10ug	0.902438009	up	DEG	Blood_adult
-1.044427413	down	Tpm4	Bartolomei_BPA10ug	0.720917184	up	DEG	Blood_adult
-1.042805711	down	Trappc2	Bartolomei_BPA10ug	0.630389358	up	DEG	Blood_adult
-1.790376398	down	Triqk	Bartolomei_BPA10ug	0.822102465	up	DEG	Blood_adult
-1.051927295	down	Trove2	Bartolomei_BPA10ug	1.139620835	up	DEG	Blood_adult
-1.337941807	down	Tspan2	Bartolomei_BPA10ug	0.640489042	up	DEG	Blood_adult
-1.473477274	down	Ttll7	Bartolomei_BPA10ug	1.009402217	up	DEG	Blood_adult
-1.836358632	down	Ufsp1	Bartolomei_BPA10ug	0.745947179	up	DEG	Blood_adult
-0.968931355	down	Vdac3-ps1	Bartolomei_BPA10ug	1.002774827	up	DEG	Blood_adult
-1.954296575	down	Vwf	Bartolomei_BPA10ug	1.420903347	up	DEG	Blood_adult
-1.326938554	down	Zyx	Bartolomei_BPA10ug	0.600738151	up	DEG	Blood_adult
0.958454779	up	0610009L18Rik	Biswal_PM2.5	-1.153062949	down	DEG	Blood_adult
1.545731736	up	1110020A21Rik	Biswal_PM2.5	-1.295345351	down	DEG	Blood_adult
2.443850367	up	1110028F11Rik	Biswal_PM2.5	-1.089750202	down	DEG	Blood_adult
2.121036685	up	1110032A03Rik	Biswal_PM2.5	-0.824994291	down	DEG	Blood_adult
2.493136758	up	1110046J04Rik	Biswal_PM2.5	-0.666135293	down	DEG	Blood_adult
2.80297647	up	1200007C13Rik	Biswal_PM2.5	-1.203717722	down	DEG	Blood_adult
-1.805517879	down	1300014J16Rik	Biswal_PM2.5	1.110584341	up	DEG	Blood_adult
0.869308826	up	1500011B03Rik	Biswal_PM2.5	-0.873367806	down	DEG	Blood_adult
2.354940547	up	1500026H17Rik	Biswal_PM2.5	-1.43631323	down	DEG	Blood_adult
1.370667737	up	1700006J14Rik	Biswal_PM2.5	-1.630519504	down	DEG	Blood_adult
1.912172961	up	1700037H04Rik	Biswal_PM2.5	-1.200490889	down	DEG	Blood_adult
1.397283911	up	1700096K18Rik	Biswal_PM2.5	-1.163007902	down	DEG	Blood_adult
-1.809917087	down	1700109H08Rik	Biswal_PM2.5	1.977365952	up	DEG	Blood_adult
1.071121208	up	2010001A14Rik	Biswal_PM2.5	-0.633493623	down	DEG	Blood_adult
-0.991871825	down	2010109I03Rik	Biswal_PM2.5	1.319836661	up	DEG	Blood_adult
1.451584478	up	2200002D01Rik	Biswal_PM2.5	-1.154862221	down	DEG	Blood_adult
3.258904215	up	2310034O05Rik	Biswal_PM2.5	-1.456494138	down	DEG	Blood_adult
2.470670215	up	2510009E07Rik	Biswal_PM2.5	-0.804587325	down	DEG	Blood_adult
0.691890915	up	2610005L07Rik	Biswal_PM2.5	1.381714885	up	DEG	Blood_adult
-0.801374441	down	2610037D02Rik	Biswal_PM2.5	1.687792625	up	DEG	Blood_adult
2.990193003	up	2610528J11Rik	Biswal_PM2.5	-1.173245211	down	DEG	Blood_adult
2.051758556	up	2700046A07Rik	Biswal_PM2.5	-0.99218052	down	DEG	Blood_adult
-0.883797754	down	2700081O15Rik	Biswal_PM2.5	-1.144058881	down	DEG	Blood_adult
2.893236847	up	2810030D12Rik	Biswal_PM2.5	-1.291780839	down	DEG	Blood_adult
1.212022721	up	2900026A02Rik	Biswal_PM2.5	-1.126632763	down	DEG	Blood_adult
3.106308769	up	2900079G21Rik	Biswal_PM2.5	-1.020614549	down	DEG	Blood_adult
0.641094406	up	2900093K20Rik	Biswal_PM2.5	-0.716021528	down	DEG	Blood_adult
2.02090921	up	3830408C21Rik	Biswal_PM2.5	-1.110260363	down	DEG	Blood_adult
1.187891428	up	4632428C04Rik	Biswal_PM2.5	-0.698526372	down	DEG	Blood_adult
-1.342863825	down	4732465J04Rik	Biswal_PM2.5	1.839471041	up	DEG	Blood_adult
1.965931667	up	4833413G10Rik	Biswal_PM2.5	-1.078387073	down	DEG	Blood_adult
1.141501324	up	4833439L19Rik	Biswal_PM2.5	-0.662403807	down	DEG	Blood_adult
4.602668488	up	4930404H24Rik	Biswal_PM2.5	-1.045482438	down	DEG	Blood_adult
2.452051391	up	4930412F12Rik	Biswal_PM2.5	-1.369127959	down	DEG	Blood_adult
-0.861746569	down	4930426D05Rik	Biswal_PM2.5	-1.00154914	down	DEG	Blood_adult
1.833970464	up	4930550C14Rik	Biswal_PM2.5	-0.758683492	down	DEG	Blood_adult
-0.766629866	down	4930579G24Rik	Biswal_PM2.5	-0.778636602	down	DEG	Blood_adult
2.347483386	up	4932441J04Rik	Biswal_PM2.5	-1.169357205	down	DEG	Blood_adult
3.136852319	up	4933432K03Rik	Biswal_PM2.5	-1.222570734	down	DEG	Blood_adult
2.895382278	up	5033406O09Rik	Biswal_PM2.5	-1.272794236	down	DEG	Blood_adult
2.391036198	up	5430401H09Rik	Biswal_PM2.5	-0.949537491	down	DEG	Blood_adult
-1.435247642	down	5430425K12Rik	Biswal_PM2.5	1.138059017	up	DEG	Blood_adult
1.866515027	up	5830408C22Rik	Biswal_PM2.5	-1.043739477	down	DEG	Blood_adult
2.975467321	up	6330403L08Rik	Biswal_PM2.5	-1.052675413	down	DEG	Blood_adult
3.091194082	up	9330182L06Rik	Biswal_PM2.5	-1.249760835	down	DEG	Blood_adult
3.403643848	up	A730089K16Rik	Biswal_PM2.5	-0.747619309	down	DEG	Blood_adult
2.409733199	up	A930003A15Rik	Biswal_PM2.5	-0.835524958	down	DEG	Blood_adult
0.831454799	up	A930005H10Rik	Biswal_PM2.5	-0.855506234	down	DEG	Blood_adult
3.393403187	up	A930009A15Rik	Biswal_PM2.5	-0.950958225	down	DEG	Blood_adult
1.625798702	up	AA986860	Biswal_PM2.5	-1.613915965	down	DEG	Blood_adult
-0.742874265	down	Abca1	Biswal_PM2.5	1.157065458	up	DEG	Blood_adult
1.390679163	up	Abcb4	Biswal_PM2.5	-1.431817055	down	DEG	Blood_adult
0.785883319	up	Abcb9	Biswal_PM2.5	-1.129650567	down	DEG	Blood_adult
1.295844064	up	Abhd4	Biswal_PM2.5	-0.953381169	down	DEG	Blood_adult
1.83753666	up	Abi2	Biswal_PM2.5	-0.785853508	down	DEG	Blood_adult
-1.459626413	down	AC113595.1	Biswal_PM2.5	1.243023454	up	DEG	Blood_adult
0.724258355	up	AC126457.1	Biswal_PM2.5	-0.784396558	down	DEG	Blood_adult
2.650175659	up	AC132455.1	Biswal_PM2.5	-0.871975762	down	DEG	Blood_adult
3.426198802	up	AC151410.1	Biswal_PM2.5	-0.861033103	down	DEG	Blood_adult
1.394834474	up	Acad12	Biswal_PM2.5	-0.677343749	down	DEG	Blood_adult
2.877329321	up	Accsl	Biswal_PM2.5	-1.44351395	down	DEG	Blood_adult
3.087180052	up	Acer2	Biswal_PM2.5	-0.686655104	down	DEG	Blood_adult
2.776997982	up	Ache	Biswal_PM2.5	-1.15917201	down	DEG	Blood_adult
1.672305345	up	Acot7	Biswal_PM2.5	-0.931477904	down	DEG	Blood_adult
-0.659112751	down	Acpp	Biswal_PM2.5	0.605263133	up	DEG	Blood_adult
-0.585192127	down	Actb	Biswal_PM2.5	0.734535358	up	DEG	Blood_adult
-0.731616942	down	Actr3b	Biswal_PM2.5	-1.35821989	down	DEG	Blood_adult
0.992078402	up	Acyp2	Biswal_PM2.5	-1.094617679	down	DEG	Blood_adult
-0.798968303	down	Adam8	Biswal_PM2.5	0.886369678	up	DEG	Blood_adult
-0.947314441	down	Adap2	Biswal_PM2.5	1.40787036	up	DEG	Blood_adult
1.87798231	up	Adarb1	Biswal_PM2.5	-1.327987436	down	DEG	Blood_adult
3.348966647	up	Adcy5	Biswal_PM2.5	-1.27721743	down	DEG	Blood_adult
1.979883087	up	Adcy6	Biswal_PM2.5	-0.836272847	down	DEG	Blood_adult
2.512307231	up	Adgrg1	Biswal_PM2.5	-1.082891022	down	DEG	Blood_adult
-1.267369348	down	Adh1	Biswal_PM2.5	0.979149949	up	DEG	Blood_adult
2.784892494	up	Afap1l1	Biswal_PM2.5	-1.031962701	down	DEG	Blood_adult
1.310239635	up	Afp	Biswal_PM2.5	-0.669037623	down	DEG	Blood_adult
-0.628875756	down	Agap1	Biswal_PM2.5	0.96141828	up	DEG	Blood_adult
0.89552337	up	Agap3	Biswal_PM2.5	-0.629377164	down	DEG	Blood_adult
0.649354584	up	Ahsa1	Biswal_PM2.5	-0.612639948	down	DEG	Blood_adult
-3.623822029	down	Ahsg	Biswal_PM2.5	-1.598590635	down	DEG	Blood_adult
2.466835348	up	AI463229	Biswal_PM2.5	-0.91846228	down	DEG	Blood_adult
1.201905182	up	AI847159	Biswal_PM2.5	-0.719007036	down	DEG	Blood_adult
-2.111028082	down	Aicda	Biswal_PM2.5	-1.400217464	down	DEG	Blood_adult
0.803191424	up	Aif1	Biswal_PM2.5	1.209610847	up	DEG	Blood_adult
-1.134213822	down	Akap12	Biswal_PM2.5	-0.640547072	down	DEG	Blood_adult
-3.63254076	down	Alb	Biswal_PM2.5	-3.678069133	down	DEG	Blood_adult
1.319401963	up	Aldh1a1	Biswal_PM2.5	-0.716890354	down	DEG	Blood_adult
1.43238893	up	Aldh1l1	Biswal_PM2.5	-1.332900253	down	DEG	Blood_adult
-0.690747421	down	Aldh6a1	Biswal_PM2.5	0.928256021	up	DEG	Blood_adult
2.599331392	up	Ank3	Biswal_PM2.5	-1.300041394	down	DEG	Blood_adult
0.854516303	up	Ankdd1a	Biswal_PM2.5	-0.983896168	down	DEG	Blood_adult
2.605402771	up	Ankrd35	Biswal_PM2.5	-1.113173079	down	DEG	Blood_adult
0.914369204	up	Ap1s1	Biswal_PM2.5	-0.615800614	down	DEG	Blood_adult
